"","genes","logFC","logCPM","LR","PValue","FDR","AGI","At_symbol","At_short_description","perc_ID"
"6618","BraA06g043610.3C",0.232426592806479,4.91865314370319,2.95000264022794,0.0858774177600972,0.309978808620913,"AT5G43720",NA,"Protein of unknown function (DUF2361)",87.899
"6619","BraA09g062310.3C",-0.385528155451198,7.15988802765837,2.94953323420862,0.0859023654781862,0.310022013377083,"AT1G09590",NA,"Translation protein SH3-like family protein",88.283
"6620","BraA10g032390.3C",-0.199783052091341,6.46070865959873,2.9490329673068,0.0859289620045457,0.310040198061483,"AT5G03880",NA,"Thioredoxin family protein",84.6
"6621","BraA07g024340.3C",0.782615916609296,1.08781699846781,2.94895022189114,0.0859333619961939,0.310040198061483,"AT3G60580",NA,NA,76.483
"6622","BraA09g061910.3C",0.366862224915584,2.94894434624246,2.94753564528372,0.0860086198977,0.310264861388743,"AT1G10410",NA,"Protein of unknown function (DUF1336)",86.16
"6623","BraA07g030210.3C",-1.17515697752034,0.40284013817567,2.94698432134327,0.0860379705881843,0.310323877609927,"AT1G69780","ATHB13","Homeobox-leucine zipper protein family",83.753
"6624","BraA04g024540.3C",0.872043365479687,1.38303607536966,2.94608946126915,0.086085633097924,0.310448913563286,"AT2G34260","WDR55","transducin family protein / WD-40 repeat family protein",84.907
"6625","BraA02g024090.3C",0.652470176080824,2.6098157472462,2.94410028581099,0.0861916839893677,0.310784444851021,"AT1G77450","anac032","NAC domain containing protein 32",84.137
"6626","BraA02g000950.3C",0.989702266333252,0.307692005673002,2.94357401419389,0.0862197652765423,0.310838779493819,"AT5G03510",NA,"C2H2-type zinc finger family protein",79.025
"6627","BraA09g033650.3C",1.3363118535766,1.02761774219313,2.94302237917007,0.0862492105563675,0.31086697109904,"AT5G22520",NA,NA,69.275
"6628","BraA09g027190.3C",0.376854904863853,5.89471176312045,2.94293993819099,0.086253612041378,0.31086697109904,"AT4G11370","RHA1A",NA,75.514
"6629","BraA03g006560.3C",-1.14664721597893,2.22675631479985,2.94173378669507,0.08631803570388,0.311018664024662,"AT5G14920","GASA14","Gibberellin-regulated family protein",72.571
"6630","BraA10g022590.3C",-0.249131226476524,4.82642954590271,2.94166445021127,0.0863217407268715,0.311018664024662,"AT5G17400","ER-ANT1","endoplasmic reticulum-adenine nucleotide transporter 1",87.948
"6631","BraA03g053790.3C",-0.368669776745021,3.71177712281369,2.94118302883191,0.0863474704193007,0.311035535182516,"AT4G27640","IMB4","ARM repeat superfamily protein",89.228
"6632","BraA01g016940.3C",-0.346116008719737,3.24631925392856,2.9410896059904,0.0863524643892518,0.311035535182516,"AT4G26170","ET1",NA,72.72
"6633","BraA06g027820.3C",0.247089668111867,3.7855532021851,2.94003363713959,0.0864089335324354,0.311116971842111,"AT5G64360","EIP9","Chaperone DnaJ-domain superfamily protein",77.778
"6634","BraA05g026470.3C",-0.210473418306093,6.02172987505653,2.940031674293,0.0864090385351116,0.311116971842111,"AT4G05050","UBQ11","ubiquitin 11",85.507
"6635","BraA03g013460.3C",0.285802262301408,5.54133513504905,2.93993621101252,0.0864141455196086,0.311116971842111,"AT5G55400","AtFIM4","Actin binding Calponin homology (CH) domain-containing protein",86.294
"6636","BraA03g012040.3C",-0.45904684566034,3.14802068112319,2.93923140909763,0.0864518603108723,0.311168266902193,"AT5G58150",NA,"Leucine-rich repeat protein kinase family protein",78.994
"6637","BraA06g010840.3C",0.458626540185064,2.89791904808689,2.93918311532091,0.0864544452206068,0.311168266902193,"AT1G14680",NA,NA,77.735
"6638","BraA01g023350.3C",-1.18528648757084,0.549852587960848,2.93845999797962,0.0864931598624741,0.311238508484023,"AT3G49930",NA,NA,77.364
"6639","BraA05g015450.3C",-0.254759486909986,4.48990848503051,2.9383319155206,0.0865000191654986,0.311238508484023,"AT4G14570","AARE",NA,86.34
"6640","BraA03g004890.3C",0.319888663793113,4.02197506195755,2.93734124844911,0.0865530930502856,0.311382573311027,"AT5G11840",NA,"Protein of unknown function (DUF1230)",85.409
"6641","BraA06g017310.3C",0.24798371989309,4.51314297033608,2.93630669659041,0.0866085556419999,0.311535187046543,"AT1G21770",NA,"Acyl-CoA N-acyltransferases (NAT) superfamily protein",83.692
"6642","BraA06g020000.3C",-0.546092960742963,3.37385047788288,2.93458553220841,0.0867009129705144,0.311820447009884,"AT5G62700","TUB3","tubulin beta chain 3",88.618
"6643","BraA09g037020.3C",0.338987186196553,4.91332140323419,2.93431531457741,0.0867154224738686,0.311825682982955,"AT1G27470",NA,"transducin family protein / WD-40 repeat family protein",86.076
"6644","BraA04g032090.3C",0.273813975151103,6.07673165559621,2.93366566249111,0.0867503167036665,0.311877126759797,"AT2G46500","ATPI4K GAMMA 4","phosphoinositide 4-kinase gamma 4",79.079
"6645","BraA06g024660.3C",0.242349693241482,5.90821379901064,2.93356285597803,0.0867558400585588,0.311877126759797,"AT3G48690","ATCXE12",NA,83.11
"6646","BraA05g031690.3C",0.366763806301601,3.09824057466415,2.93296129250371,0.0867881671274061,0.311893980158691,"AT3G15410",NA,"Leucine-rich repeat (LRR) family protein",90.006
"6647","BraA05g000650.3C",0.358387935969166,3.19875453057704,2.93280768942089,0.0867964236037968,0.311893980158691,"AT2G47210","ATSWC4",NA,87.64
"6648","BraA07g026110.3C",0.303216589774962,7.09113912654266,2.93274678155608,0.0867996977601716,0.311893980158691,"AT1G69730",NA,"Wall-associated kinase family protein",75.113
"6649","BraA09g015120.3C",-0.256882927505931,6.929321044576,2.93177974245183,0.0868516997250677,0.312033900290633,"AT1G63660",NA,"GMP synthase (glutamine-hydrolyzing), putative / glutamine amidotransferase, putative",87.414
"6650","BraA01g013290.3C",0.282071393701816,4.31261033606633,2.93119980519464,0.0868829016919188,0.312099060994971,"AT4G22720",NA,"Actin-like ATPase superfamily protein",86.19
"6651","BraA01g027810.3C",-0.428642064541228,2.93086913438209,2.93084550521488,0.0869019698227952,0.312120621730106,"AT1G59840","CCB4","cofactor assembly of complex C",82.918
"6652","BraA01g033840.3C",0.449229289298622,2.32272819547504,2.93042225414911,0.0869247547834837,0.312134341099569,"AT3G63220",NA,"Galactose oxidase/kelch repeat superfamily protein",79.556
"6653","BraA09g003170.3C",0.392601553704205,4.33259725939984,2.93028912705328,0.0869319227786099,0.312134341099569,"AT3G27300","G6PD5","glucose-6-phosphate dehydrogenase 5",86.912
"6654","BraA01g005880.3C",-0.322829915936198,4.12053327102834,2.92973433217797,0.086961801627848,0.312194697518189,"AT4G32120","HPGT2",NA,90.926
"6655","BraA03g036640.3C",-1.36384191534408,-0.222630688395298,2.92945203214718,0.0869770093530827,0.312202374068586,"AT3G14840","LIK1","Leucine-rich repeat transmembrane protein kinase",80.657
"6656","BraA09g044350.3C",-0.247720691221479,4.07529832744065,2.92912498824808,0.0869946310662041,0.312218711975583,"AT3G53390",NA,NA,89.798
"6657","BraA09g059210.3C",-0.344444265999195,3.65978316607963,2.9286688697899,0.087019214004091,0.312260024655209,"AT1G14690","MAP65-7","microtubule-associated protein 65-7",86.509
"6658","BraA02g016170.3C",0.527902996004935,1.83574770133913,2.92790488162064,0.0870604067248899,0.312360918570768,"AT5G50640",NA,"CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein",88.324
"6659","BraA08g024240.3C",0.358571971572642,3.09121585006019,2.92727676474571,0.0870942893516878,0.312423458697242,"AT1G28440","HSL1","HAESA-like 1",81.15
"6660","BraA07g034490.3C",0.465827939213009,3.46542609847096,2.92709688814326,0.0871039950989464,0.312423458697242,"AT1G69580",NA,"Homeodomain-like superfamily protein",81.942
"6661","BraA03g034250.3C",-0.600169566013061,2.76222598746061,2.92642075924553,0.0871404880089784,0.312507427947527,"AT3G08600",NA,NA,78.594
"6662","BraA09g009760.3C",-0.407208793184534,3.04911944940497,2.92593068023712,0.0871669495409357,0.312555402376745,"AT5G66100","AtLARP1b","winged-helix DNA-binding transcription factor family protein",78.797
"6663","BraA05g026680.3C",-0.343938924225328,6.56443066819363,2.9256883560667,0.0871800369088737,0.312555413729427,"AT1G50900","GDC1","Ankyrin repeat family protein",83.011
"6664","BraA10g027150.3C",-0.267091176084629,4.49909246849674,2.92469518828296,0.0872336978399937,0.312683140643358,"AT5G10920",NA,"L-Aspartase-like family protein",86.218
"6665","BraA01g008530.3C",0.390427515331935,5.0139463232421,2.92454450400525,0.0872418424475879,0.312683140643358,"AT4G29010","AIM1","Enoyl-CoA hydratase/isomerase family",90.459
"6666","BraA09g057090.3C",0.334518520709244,3.49170934352288,2.92245525437286,0.0873548529921435,0.312992984789603,"AT1G18720",NA,"Protein of unknown function (DUF962)",85.784
"6667","BraA10g023980.3C",0.271714356707762,5.7016701470905,2.9221303669736,0.0873724408622076,0.312992984789603,"AT5G15490","UGD3","UDP-glucose 6-dehydrogenase family protein",88.459
"6668","BraA05g000310.3C",0.280940390990844,4.2476202745224,2.92199539483627,0.0873797487441017,0.312992984789603,"AT2G47620","ATSWI3A","SWITCH/sucrose nonfermenting 3A",79.317
"6669","BraA10g002430.3C",0.92010583596774,2.51288719993194,2.92197778489811,0.0873807022589527,0.312992984789603,"AT1G03850","ATGRXS13","Glutaredoxin family protein",79.343
"6670","BraA07g038370.3C",0.260499177752523,5.32470731972099,2.92158573752974,0.0874019331330677,0.313022095754531,"AT1G74450",NA,"Protein of unknown function (DUF793)",75.976
"6671","BraA08g034430.3C",0.602883379529617,1.58916835740352,2.92014136944705,0.0874801994453332,0.313240133765148,"AT1G05120",NA,"Helicase protein with RING/U-box domain",79.015
"6672","BraA02g033310.3C",0.90305895102628,0.518222942230686,2.91968482712695,0.0875049539974473,0.313240133765148,NA,NA,NA,NA
"6673","BraA10g027080.3C",0.669400849806341,2.10893596567187,2.91962787775666,0.0875080424277288,0.313240133765148,"AT5G11010",NA,"Pre-mRNA cleavage complex II protein family",84.206
"6674","BraA03g020420.3C",0.414618240531008,4.35973583841974,2.91949470315059,0.087515265101666,0.313240133765148,"AT2G38790",NA,NA,78.583
"6675","BraA07g023090.3C",-0.210665503805321,5.01579549713982,2.91777879983992,0.0876083842432511,0.313526454352477,"AT3G57890",NA,"Tubulin binding cofactor C domain-containing protein",88.086
"6676","BraA08g031280.3C",-0.356609289416398,3.22390336235891,2.91729758738717,0.0876345180864598,0.313536972493468,"AT1G11950",NA,"Transcription factor jumonji (jmjC) domain-containing protein",79.238
"6677","BraA10g033590.3C",-0.578388197486199,1.09522323526641,2.91724132966226,0.0876375739006567,0.313536972493468,"AT5G01030",NA,"Protein of unknown function (DUF3527)",69.756
"6678","BraA10g009230.3C",-0.383251846753329,4.11229093821866,2.916800985494,0.0876614965586218,0.313543330025745,"AT5G50860",NA,"Protein kinase superfamily protein",86.33
"6679","BraA09g023610.3C",0.232258754210685,4.52532098178793,2.91672542924174,0.0876656020278781,0.313543330025745,"AT2G02730",NA,"Protein of unknown function (DUF1664)",84.633
"6680","BraA09g057230.3C",-0.309809084039102,4.79175678105679,2.91613663584151,0.0876976021912002,0.313610826518472,"AT1G18500","IPMS1","methylthioalkylmalate synthase-like 4",82.019
"6681","BraA02g027960.3C",-0.326231470517539,5.34539408041072,2.91517016367634,0.0877501561439108,0.313751793139611,"AT4G12320","CYP706A6","cytochrome P450, family 706, subfamily A, polypeptide 6",86.202
"6682","BraA02g032090.3C",-0.455074662866489,4.21523626306192,2.91267409114183,0.0878860432356237,0.314190631669048,"AT5G45590",NA,"Ribosomal protein L35",83.142
"6683","BraA07g026960.3C",-0.318504845600582,5.59203668628089,2.91186367121746,0.0879302118011033,0.314301496259877,"AT1G77590","LACS9","long chain acyl-CoA synthetase 9",87.325
"6684","BraA03g010740.3C",-0.2288052601905,8.20897614018847,2.9115863731814,0.0879453302983781,0.314306093741254,"AT1G07920",NA,"GTP binding Elongation factor Tu family protein",93.63
"6685","BraA06g012020.3C",-0.212918976071863,9.01121727519395,2.91135745910119,0.087957812988123,0.314306093741254,"AT1G15980","NDF1","NDH-dependent cyclic electron flow 1",88.026
"6686","BraA02g034960.3C",-0.412731219377449,3.74965384423706,2.91014269579322,0.0880240861876251,0.314420906363461,"AT2G01640",NA,NA,86.373
"6687","BraA09g048920.3C",1.20269037588199,0.490714390099196,2.91012763316031,0.0880249082912357,0.314420906363461,"AT3G58690",NA,NA,88.518
"6688","BraA08g015070.3C",0.304498552523523,9.21853722017609,2.90983099810464,0.0880411000345242,0.314420906363461,"AT4G22690","CYP706A1",NA,86.54
"6689","BraA07g007110.3C",0.281413756622981,3.85751707703935,2.90980366424724,0.0880425922080204,0.314420906363461,"AT2G05830","MTI1","NagB/RpiA/CoA transferase-like superfamily protein",90.334
"6690","BraA02g003860.3C",0.285723924097329,4.30133929046176,2.90879251348473,0.0880978108631491,0.314546012940639,"AT5G11240","AtGHS40","transducin family protein / WD-40 repeat family protein",86.452
"6691","BraA09g004950.3C",0.324219305588634,7.13765777169305,2.90867997277164,0.088103958999741,0.314546012940639,"AT5G27380","AtGSH2","glutathione synthetase 2",82.716
"6692","BraA10g008410.3C",-0.212982527398247,5.5164524600595,2.90815800165216,0.0881324805349587,0.31460082113256,"AT5G49950",NA,"alpha/beta-Hydrolases superfamily protein",87.784
"6693","BraA10g029170.3C",0.80138863531777,0.369954818933371,2.90712993584306,0.0881886853486013,0.314662908766553,"AT5G06470",NA,"Glutaredoxin family protein",83.584
"6694","BraA10g007800.3C",-0.571848485366965,2.86509974529727,2.90702615225087,0.0881943614016071,0.314662908766553,"AT1G44350","ILL6","IAA-leucine resistant (ILR)-like gene 6",83.441
"6695","BraA09g017550.3C",0.363003156078172,2.83491634351434,2.9068878398285,0.0882019264943881,0.314662908766553,"AT1G59124",NA,"Disease resistance protein (CC-NBS-LRR class) family",69.919
"6696","BraA10g022890.3C",-0.606676852411562,3.50612792116009,2.90687619389303,0.0882025635089098,0.314662908766553,"AT5G16930",NA,"AAA-type ATPase family protein",91.822
"6697","BraA07g012070.3C",-0.268554352773865,4.50215367212672,2.90552124844758,0.088276710956311,0.314855284433069,"AT1G27530",NA,NA,88.931
"6698","BraA02g014570.3C",-0.433525522614458,3.13062203005246,2.9048410500786,0.0883139593009146,0.314855284433069,"AT5G53470","ACBP","acyl-CoA binding protein 1",85.728
"6699","BraA09g060580.3C",0.21791695304567,4.87452232887185,2.90483070099224,0.0883145261587856,0.314855284433069,"AT1G12760",NA,"Zinc finger, C3HC4 type (RING finger) family protein",83.089
"6700","BraA08g004720.3C",-0.544556113392492,2.84363666216149,2.9047200818009,0.0883205854287869,0.314855284433069,"AT2G26060","CIA1","Transducin/WD40 repeat-like superfamily protein",82.957
"6701","BraA05g040420.3C",-0.318263798332635,3.64403699249495,2.9046871321708,0.088322390362776,0.314855284433069,"AT3G04730","IAA16",NA,89.592
"6702","BraA04g023790.3C",-0.506420396809755,3.38056102193453,2.9042926351793,0.0883440034528842,0.314885340865786,"AT2G33170",NA,"Leucine-rich repeat receptor-like protein kinase family protein",81.935
"6703","BraA09g011060.3C",0.666898886172172,2.78264999128899,2.90377254775067,0.0883725059569775,0.314939940668399,NA,NA,NA,NA
"6704","BraA02g013500.3C",0.621114277769365,1.68779218562411,2.90339601312579,0.0883931475139287,0.314966513695216,"AT5G55130","CNX5","co-factor for nitrate, reductase and xanthine dehydrogenase 5",85.969
"6705","BraA05g038670.3C",-1.32651557181018,0.423271098512429,2.90291987943913,0.0884192565541197,0.315012557876929,"AT3G06868",NA,NA,79.17
"6706","BraA02g030240.3C",-0.33654758122827,4.64865958117689,2.90235568991905,0.0884502050021232,0.315075827183227,"AT5G42750","BKI1","BRI1 kinase inhibitor 1",82.92
"6707","BraA02g013450.3C",-0.750783679351996,2.25866004818518,2.90182026864542,0.0884795862343898,0.315133495745803,"AT5G55180",NA,"O-Glycosyl hydrolases family 17 protein",86.985
"6708","BraA07g023250.3C",0.253575815930543,7.59457008332529,2.90120254360279,0.0885134970269252,0.315207277426832,"AT3G58110",NA,NA,76.637
"6709","BraA02g018010.3C",0.323187666829393,3.34459992761804,2.90043036856356,0.0885559063572805,0.315307502932846,"AT1G68000","ATPIS","phosphatidylinositol synthase 1",90.968
"6710","BraA03g005910.3C",0.344854963326384,3.54971304668844,2.90020951302527,0.0885680402159827,0.315307502932846,"AT5G13810",NA,"Glutaredoxin family protein",81.624
"6711","BraA06g027930.3C",-0.303571364278991,5.73532031570322,2.89946221116331,0.0886091105344461,0.315393834981679,"AT5G64460",NA,"Phosphoglycerate mutase family protein",91.943
"6712","BraA05g009860.3C",0.401707732644442,2.5337930265845,2.89903548103761,0.0886325720864063,0.315393834981679,"AT2G35360",NA,NA,82.526
"6713","BraA05g000990.3C",-0.922307595734038,1.23281823837264,2.89884043732558,0.0886432977996045,0.315393834981679,"AT2G46890",NA,"Protein of unknown function (DUF1295)",86.974
"6714","BraA03g048160.3C",0.264297402385114,4.73748199560758,2.89880762227708,0.0886451024810361,0.315393834981679,"AT4G18260",NA,"Cytochrome b561/ferric reductase transmembrane protein family",85.507
"6715","BraA09g008300.3C",-0.397449033585692,2.74844678708505,2.89838975111774,0.0886680870155327,0.31542863181341,"AT5G64560","ATMGT9","magnesium transporter 9",86.832
"6716","BraA06g003530.3C",0.303853316681137,5.49063972154922,2.89575176268677,0.0888133358124972,0.315827489685836,"AT1G50020",NA,NA,84.877
"6717","BraA07g001490.3C",-0.814065430605252,2.0026940482924,2.89560029263085,0.0888216836465349,0.315827489685836,"AT2G48020","ZIF2","Major facilitator superfamily protein",88.937
"6718","BraA01g032160.3C",1.52970259688264,-0.0112957573726387,2.89553253788271,0.0888254180288496,0.315827489685836,"AT3G21520","AtDMP1",NA,83.788
"6719","BraA07g004380.3C",0.372286799826761,4.32160203263669,2.89539331377373,0.0888330920629242,0.315827489685836,"AT2G16740","UBC29",NA,89.425
"6720","BraA01g027870.3C",-1.18629937017301,0.354637656994137,2.89491095124276,0.0888596854491284,0.315828226310585,"AT2G42480",NA,"TRAF-like family protein",90.698
"6721","BraA03g030940.3C",0.168659920505257,7.7506979296221,2.89490993163411,0.0888597416708573,0.315828226310585,"AT3G02470","SAMDC","S-adenosylmethionine decarboxylase",89.792
"6722","BraA05g034140.3C",0.308821487444754,4.15585758322929,2.89301103529255,0.0889645147058214,0.316119312027782,"AT3G12940",NA,NA,81.091
"6723","BraA04g022930.3C",0.849102222186851,2.70857100388164,2.8929459758788,0.0889681067800894,0.316119312027782,"AT2G32680","AtRLP23","receptor like protein 23",76.973
"6724","BraA07g030930.3C",0.379965736175846,2.18179158546662,2.89028273742518,0.0891152851263774,0.316595171192579,"AT1G68100","IAR1","ZIP metal ion transporter family",85.127
"6725","BraA03g035750.3C",-0.310082158109665,4.32553548506015,2.88869940033882,0.0892029100761093,0.316859348088937,"AT3G13120","PRPS10","Ribosomal protein S10p/S20e family protein",85.077
"6726","BraA07g011790.3C",0.25723345598966,4.92297977144883,2.8883921137833,0.0892199267336469,0.316870620555198,"AT1G28240","MUCI70","Protein of unknown function (DUF616)",86.467
"6727","BraA03g052180.3C",0.309401391251595,5.95728369229367,2.8881630628391,0.0892326132147865,0.316870620555198,"AT4G25030","AtNHR2B",NA,84.194
"6728","BraA01g040230.3C",-0.321928347179651,7.29560768992453,2.88575697844539,0.0893659976602913,0.317278019473577,"AT3G10520","AHB2",NA,91.195
"6729","BraA02g014090.3C",1.04861111272746,0.362233588336856,2.88561449989619,0.0893739029235474,0.317278019473577,"AT5G54240",NA,"Protein of unknown function (DUF1223)",85.866
"6730","BraA06g009240.3C",0.280673783687207,4.23639182995184,2.88537132549274,0.0893873969356329,0.317278772362318,"AT1G12420","ACR8","ACT domain repeat 8",89.857
"6731","BraA09g008870.3C",0.300461478352478,5.92101063804818,2.88473699018044,0.0894226072921608,0.317356595304581,"AT5G67590","FRO1","NADH-ubiquinone oxidoreductase-related",87.821
"6732","BraA07g017430.3C",-0.400903131973968,3.80072318444507,2.88427061948452,0.0894485039501407,0.317401346161759,"AT5G66540",NA,NA,87.919
"6733","BraA09g007570.3C",0.612118530458115,1.68762593430008,2.88365893016559,0.0894824821993076,0.317474756390474,"AT5G63030","GRXC1","Thioredoxin superfamily protein",88.889
"6734","BraA03g055960.3C",0.345014860639642,4.26202461549619,2.88323146654895,0.0895062353488668,0.317475896825705,"AT4G30570",NA,NA,82.869
"6735","BraA07g002540.3C",0.331571428998076,4.06644672729767,2.88317481230455,0.0895093840054053,0.317475896825705,"AT2G18230","AtPPa2",NA,89.939
"6736","BraA01g036560.3C",0.244297580230788,4.86373553702957,2.88281665271009,0.0895292921179798,0.317499366109605,"AT3G15620","UVR3","DNA photolyase family protein",87.629
"6737","BraA06g002770.3C",0.770548186656606,0.760270497186703,2.88251801557136,0.08954589537768,0.317511110105688,"AT1G51170","AGC2-3","Protein kinase superfamily protein",81.947
"6738","BraA08g030560.3C",-0.333603759008472,5.20052021970425,2.88201527269334,0.0895738538004563,0.317517370145326,"AT1G13280","AOC4","allene oxide cyclase 4",83.837
"6739","BraA06g007580.3C",-0.33996960585983,3.23527296002959,2.88200824480899,0.0895742447006593,0.317517370145326,"AT1G10660",NA,NA,85.981
"6740","BraA09g032820.3C",0.425264586722635,2.87657799862551,2.88139590738936,0.0896083108208464,0.317590563477929,"AT1G32270","ATSYP24","syntaxin, putative",81.867
"6741","BraA07g001130.3C",-0.397126036977666,4.78523506144648,2.88115920369635,0.089621483104685,0.317590563477929,"AT2G19720","rps15ab","ribosomal protein S15A B",88.773
"6742","BraA01g017550.3C",1.09595327552673,0.664250194298619,2.88053855659442,0.0896560313644771,0.317633488985657,"AT4G26800",NA,NA,75.07
"6743","BraA01g042590.3C",0.223844022096442,4.90773433756159,2.88031429067667,0.089668518657426,0.317633488985657,"AT3G05530","ATS6A.2",NA,91.909
"6744","BraA09g059860.3C",0.325531774084887,3.42264866068953,2.88022507681314,0.0896734866761248,0.317633488985657,"AT1G13870","AtKTI12","calmodulin binding;purine nucleotide binding",87.363
"6745","BraA04g006380.3C",0.563220567865902,1.63142040020556,2.87824398613911,0.0897838838867069,0.317977378544945,"AT1G20225",NA,"Thioredoxin superfamily protein",88.05
"6746","BraA05g037080.3C",0.359089094409212,3.16285507175681,2.87759891873542,0.089819862381922,0.318057644912445,"AT3G09370","AtMYB3R3","myb domain protein 3r-3",76.312
"6747","BraA03g046830.3C",-0.585686991492145,2.92330626765802,2.87630789373862,0.0898919160050752,0.318265612795203,"AT4G16380",NA,"Heavy metal transport/detoxification superfamily protein",76.812
"6748","BraA06g030540.3C",-0.233268509922422,5.57201590971205,2.87464703192163,0.089984702893453,0.318503601809539,"AT2G17320",NA,"Uncharacterised conserved protein (UCP030210)",87.377
"6749","BraA03g039140.3C",0.498623637151977,3.24288923884742,2.87436808805177,0.090000296758624,0.318503601809539,"AT3G19970",NA,NA,87.424
"6750","BraA07g018470.3C",0.863034082831486,1.21526111275609,2.87430007334267,0.0900040994455668,0.318503601809539,"AT2G28060","KIN&#946;3","5'-AMP-activated protein kinase beta-2 subunit protein",88.11
"6751","BraA08g026550.3C",-1.13542031937419,-0.149671549479617,2.87415041948571,0.0900124671724799,0.318503601809539,"AT1G23340",NA,"Protein of Unknown Function (DUF239)",87.12
"6752","BraA06g012900.3C",-0.318973101527718,3.87906074376629,2.87360462884494,0.0900429915945146,0.318564422868745,"AT1G17110","UBP15","ubiquitin-specific protease 15",83.497
"6753","BraA07g034070.3C",0.225454038502897,5.47195924038034,2.87329272642027,0.0900604403976556,0.318578972341063,"AT1G69060",NA,"Chaperone DnaJ-domain superfamily protein",81.323
"6754","BraA09g046770.3C",0.603518797609904,1.92521664939412,2.87284808322035,0.0900853214804739,0.318619804490015,"AT3G56030",NA,NA,83.749
"6755","BraA06g024940.3C",-0.859300375725752,0.993450835418853,2.87248738015325,0.0901055109697111,0.31864403346328,"AT5G23970",NA,"HXXXD-type acyl-transferase family protein",68.078
"6756","BraA09g023160.3C",-0.340950009577662,4.37215482281614,2.87110241168137,0.0901830768852226,0.318835260187875,"AT2G32060",NA,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein",84.054
"6757","BraA09g054930.3C",-0.335410719437194,4.3119511660268,2.87082021413507,0.0901988903961012,0.318835260187875,"AT2G22400","AtTRM4b","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",86.735
"6758","BraA05g039010.3C",-0.498905609423789,2.2985130503149,2.87080707155886,0.0901996269402904,0.318835260187875,"AT3G06410",NA,NA,85.02
"6759","BraA10g021790.3C",0.332161735739959,5.8812032045279,2.87011032560545,0.0902386837429646,0.318926124759867,"AT5G18310",NA,NA,84.554
"6760","BraA02g036400.3C",0.75675167552619,2.85175160202836,2.86951504216078,0.0902720674985451,0.318996915444563,"AT2G04030","AtHsp90.5","Chaperone protein htpG family protein",91.349
"6761","BraA01g028520.3C",-0.296100281671451,3.14420771212162,2.86790109896252,0.090362645579628,0.319269764473621,"AT1G60780","AP1M2","Clathrin adaptor complexes medium subunit family protein",92.929
"6762","BraA10g017950.3C",0.46664759981486,2.86710122252108,2.86570436855089,0.0904860894882376,0.319643154384499,"AT5G60250",NA,"zinc finger (C3HC4-type RING finger) family protein",79.032
"6763","BraA05g000060.3C",0.267408113329593,4.57147172778026,2.86554437060353,0.0904950876214988,0.319643154384499,"AT2G48100",NA,"Exonuclease family protein",85.729
"6764","BraA06g039180.3C",0.352191630109691,3.009447074115,2.86356966030159,0.0906062234537885,0.319901686929676,"AT2G03690",NA,"coenzyme Q biosynthesis Coq4 family protein / ubiquinone biosynthesis Coq4 family protein",88.106
"6765","BraA10g002390.3C",-0.670956683642439,2.99095107796917,2.86313804262271,0.0906305344297084,0.319901686929676,"AT1G03820",NA,NA,80.325
"6766","BraA05g034650.3C",0.746988115417744,0.956025058363888,2.86308594401255,0.0906334693760497,0.319901686929676,"AT3G12250","BZIP45","TGACG motif-binding factor 6",91.837
"6767","BraA07g015110.3C",-0.612143668540857,2.19631900928732,2.86306557371224,0.090634616953685,0.319901686929676,"AT1G77350",NA,NA,82.254
"6768","BraA08g002580.3C",-0.250993466390072,4.14370809772594,2.86305451133737,0.0906352401682874,0.319901686929676,"AT1G51510","Y14","RNA-binding (RRM/RBD/RNP motifs) family protein",83.17
"6769","BraA07g017720.3C",0.374379881881477,2.56605244846447,2.86267954057116,0.0906563674300524,0.319928985842679,"AT5G66160","ATRMR1","receptor homology region transmembrane domain ring H2 motif protein 1",81.409
"6770","BraA07g015550.3C",0.355982690218421,4.90954067483738,2.86225603253688,0.0906802358920258,0.319965949038215,"AT1G20780","ATPUB44","senescence-associated E3 ubiquitin ligase 1",84.123
"6771","BraA09g063820.3C",-0.764354773675415,2.19839877712453,2.86196758347312,0.0906964964790558,0.319976060831736,"AT1G06650",NA,"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein",85.32
"6772","BraA08g029170.3C",-0.529068892388302,2.42333206426073,2.86097853210897,0.0907522757856447,0.320125570579959,"AT1G17620",NA,"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family",81.132
"6773","BraA02g003100.3C",-0.228786792063588,8.0577147516259,2.86016697661335,0.090798072710254,0.320239828864986,"AT5G09660","PMDH2","peroxisomal NAD-malate dehydrogenase 2",90.581
"6774","BraA01g003350.3C",-0.670634747225256,1.82132897428203,2.85965827230464,0.090826792216305,0.320247033578578,"AT4G35030",NA,"Protein kinase superfamily protein",83.321
"6775","BraA02g018900.3C",-0.314161781296779,3.15537800282441,2.85965587024916,0.0908269278505888,0.320247033578578,"AT1G68980",NA,"Tetratricopeptide repeat (TPR)-like superfamily protein",81.523
"6776","BraA09g017580.3C",0.428674774010786,4.13479783464395,2.85865751538434,0.0908833199220433,0.320389376324646,"AT1G59730","ATH7","thioredoxin H-type 7",90.256
"6777","BraA03g057720.3C",0.389168191799615,2.71792062364711,2.8584663415206,0.0908941227123294,0.320389376324646,"AT4G33140",NA,NA,81.65
